Initial.Name,bill,vote,District,Party
T. Herald,HB334,YEA,H91,Republican
K. Moser,HB334,YEA,H64,Republican
K. Sinnette,HB334,YEA,H100,Democratic
T. Couch,HB334,YEA,H90,Republican
R. Bunch,HB334,YEA,H82,Republican
J. Nemes,HB334,YEA,H33,Republican
D. St. Onge,HB334,YEA,H63,Republican
J. DeCesare,HB334,YEA,H17,Republican
K. Imes,HB334,YEA,H5,Republican
D. Osborne,HB334,YEA,H59,Republican
J. Stewart,HB334,YEA,H86,Republican
J. Donohue,HB334,YEA,H37,Democratic
J. Jenkins,HB334,YEA,H44,Democratic
S. Overly,HB334,YEA,H72,Democratic
W. Stone,HB334,YEA,H22,Democratic
M. Dossett,HB334,YEA,H9,Republican
DJ. Johnson,HB334,YEA,H13,Republican
R. Palumbo,HB334,YEA,H76,Democratic
W. Thomas,HB334,YEA,H8,Republican
J. DuPlessis,HB334,YEA,H25,Republican
J. Kay,HB334,YEA,H56,Democratic
P. Pratt,HB334,YEA,H62,Republican
J. Tipton,HB334,YEA,H53,Republican
D. Elliott,HB334,YEA,H54,Republican
D. Keene,HB334,YEA,H67,Democratic
M. Prunty,HB334,YEA,H15,Republican
K. Upchurch,HB334,YEA,H52,Republican
J. Fischer,HB334,YEA,H68,Republican
K. King,HB334,YEA,H55,Republican
R. Rand,HB334,YEA,H47,Democratic
J. Wayne,HB334,YEA,H35,Democratic
K. Fleming,HB334,YEA,H48,Republican
A. Koenig,HB334,YEA,H69,Republican
W. Reed,HB334,YEA,H24,Republican
S. Westrom,HB334,YEA,H79,Democratic
K. Flood,HB334,YEA,H75,Democratic
S. Lee,HB334,YEA,H45,Republican
J. Richards,HB334,YEA,H20,Democratic
A. Wuchner,HB334,YEA,H66,Republican
C. Fugate,HB334,YEA,H84,Republican
M. Marzian,HB334,YEA,H34,Democratic
S. Riggs,HB334,YEA,H31,Democratic
J. York,HB334,YEA,H96,Republican
L. Brown,HB334,NV,H95,Republican
T. Turner,HB334,NV,H85,Republican
C. Morgan,HB334,NV,H81,Republican
D. Horlander,HB334,NV,H40,Democratic
M. Castlen,HB334,NV,H14,Republican
G. Watkins,HB334,NV,H3,Democratic
R. Nelson,HB334,NV,H87,Democratic
B. Linder,HB334,NV,H61,Republican
W. Coursey,HB334,NV,H6,Democratic
R. Webber,HB334,NV,H26,Republican
D. Owens,HB334,NV,H43,Democratic
R. Meyer,HB334,NV,H39,Democratic
J. Hoover,HB334,NV,H83,Republican
W. Wells,HB334,NV,H97,Republican
J. Petrie,HB334,NV,H16,Republican
C. Miller,HB334,NV,H28,Democratic
R. Adkins,HB343,YEA,H99,Democratic
A. Gentry,HB343,YEA,H46,Democratic
C. McCoy,HB343,YEA,H50,Republican
S. Riggs,HB343,YEA,H31,Democratic
L. Bechler,HB343,YEA,H4,Republican
J. Gooch,HB343,YEA,H12,Republican
D. Meade,HB343,YEA,H80,Republican
S. Riley,HB343,YEA,H23,Republican
D. Bentley,HB343,YEA,H98,Republican
D. Graham,HB343,YEA,H57,Democratic
R. Meeks,HB343,YEA,H42,Democratic
R. Rothenburger,HB343,YEA,H58,Republican
R. Benvenuti,HB343,YEA,H88,Republican
J. Greer,HB343,YEA,H27,Democratic
M. Meredith,HB343,YEA,H19,Republican
B. Rowland,HB343,YEA,H21,Republican
J. Blanton,HB343,YEA,H92,Republican
D. Hale,HB343,YEA,H74,Republican
R. Meyer,HB343,YEA,H39,Democratic
S. Rudy,HB343,YEA,H1,Republican
K. Bratcher,HB343,YEA,H29,Republican
M. Hart,HB343,YEA,H78,Republican
S. Miles,HB343,YEA,H7,Republican
D. Schamore,HB343,YEA,H10,Democratic
L. Brown,HB343,YEA,H95,Republican
A. Hatton,HB343,YEA,H94,Democratic
J. Miller,HB343,YEA,H36,Republican
A. Scott,HB343,YEA,H41,Democratic
T. Burch,HB343,YEA,H30,Democratic
R. Heath,HB343,YEA,H2,Republican
R. Mills,HB343,YEA,H11,Republican
J. Shell,HB343,YEA,H71,Republican
M. Cantrell,HB343,YEA,H38,Democratic
T. Herald,HB343,YEA,H91,Republican
P. Moffett,HB343,YEA,H32,Republican
A. Simpson,HB343,YEA,H65,Democratic
M. Castlen,HB343,YEA,H14,Republican
J. Hoover,HB343,YEA,H83,Republican
C. Morgan,HB343,YEA,H81,Republican
J. Sims,HB343,YEA,H70,Democratic
T. Couch,HB343,YEA,H90,Republican
R. Bunch,HB343,YEA,H82,Republican
R. Nelson,HB343,YEA,H87,Democratic
J. Stewart,HB343,YEA,H86,Republican
W. Coursey,HB343,YEA,H6,Democratic
K. Imes,HB343,YEA,H5,Republican
J. Nemes,HB343,YEA,H33,Republican
W. Stone,HB343,YEA,H22,Democratic
J. DeCesare,HB343,YEA,H17,Republican
J. Jenkins,HB343,YEA,H44,Democratic
D. Osborne,HB343,YEA,H59,Republican
W. Thomas,HB343,YEA,H8,Republican
J. Donohue,HB343,YEA,H37,Democratic
DJ. Johnson,HB343,YEA,H13,Republican
S. Overly,HB343,YEA,H72,Democratic
J. Tipton,HB343,YEA,H53,Republican
M. Dossett,HB343,YEA,H9,Republican
J. Kay,HB343,YEA,H56,Democratic
R. Palumbo,HB343,YEA,H76,Democratic
K. Upchurch,HB343,YEA,H52,Republican
J. DuPlessis,HB343,YEA,H25,Republican
D. Keene,HB343,YEA,H67,Democratic
J. Petrie,HB343,YEA,H16,Republican
J. Wayne,HB343,YEA,H35,Democratic
D. Elliott,HB343,YEA,H54,Republican
K. King,HB343,YEA,H55,Republican
P. Pratt,HB343,YEA,H62,Republican
R. Webber,HB343,YEA,H26,Republican
J. Fischer,HB343,YEA,H68,Republican
A. Koenig,HB343,YEA,H69,Republican
M. Prunty,HB343,YEA,H15,Republican
W. Wells,HB343,YEA,H97,Republican
K. Fleming,HB343,YEA,H48,Republican
S. Lee,HB343,YEA,H45,Republican
R. Rand,HB343,YEA,H47,Democratic
S. Westrom,HB343,YEA,H79,Democratic
K. Flood,HB343,YEA,H75,Democratic
B. Linder,HB343,YEA,H61,Republican
W. Reed,HB343,YEA,H24,Republican
A. Wuchner,HB343,YEA,H66,Republican
C. Fugate,HB343,YEA,H84,Republican
M. Marzian,HB343,YEA,H34,Democratic
J. Richards,HB343,YEA,H20,Democratic
J. York,HB343,YEA,H96,Republican
G. Brown,HB343,NV,H77,Democratic
D. St. Onge,HB343,NV,H63,Republican
D. Owens,HB343,NV,H43,Democratic
D. Mayfield,HB343,NV,H73,Republican
J. Carney,HB343,NV,H51,Republican
T. Turner,HB343,NV,H85,Republican
S. Santoro,HB343,NV,H60,Republican
C. Miller,HB343,NV,H28,Democratic
C. Harris,HB343,NV,H93,Democratic
G. Watkins,HB343,NV,H3,Democratic
K. Sinnette,HB343,NV,H100,Democratic
T. Moore,HB343,NV,H18,Republican
D. Horlander,HB343,NV,H40,Democratic
K. Moser,HB343,NV,H64,Republican
R. Adkins,HB345,YEA,H99,Democratic
C. Fugate,HB345,YEA,H84,Republican
M. Meredith,HB345,YEA,H19,Republican
R. Rothenburger,HB345,YEA,H58,Republican
L. Bechler,HB345,YEA,H4,Republican
A. Gentry,HB345,YEA,H46,Democratic
R. Meyer,HB345,YEA,H39,Democratic
B. Rowland,HB345,YEA,H21,Republican
L. Belcher,HB345,YEA,H49,Democratic
R. Goforth,HB345,YEA,H81,Republican
S. Miles,HB345,YEA,H7,Republican
S. Rudy,HB345,YEA,H1,Republican
D. Bentley,HB345,YEA,H98,Republican
J. Gooch,HB345,YEA,H12,Republican
C. Miller,HB345,YEA,H28,Democratic
S. Santoro,HB345,YEA,H60,Republican
R. Benvenuti,HB345,YEA,H88,Republican
D. Graham,HB345,YEA,H57,Democratic
J. Miller,HB345,YEA,H36,Republican
D. Schamore,HB345,YEA,H10,Democratic
J. Blanton,HB345,YEA,H92,Republican
J. Greer,HB345,YEA,H27,Democratic
R. Mills,HB345,YEA,H11,Republican
A. Scott,HB345,YEA,H41,Democratic
K. Bratcher,HB345,YEA,H29,Republican
D. Hale,HB345,YEA,H74,Republican
P. Moffett,HB345,YEA,H32,Republican
J. Shell,HB345,YEA,H71,Republican
G. Brown,HB345,YEA,H77,Democratic
C. Harris,HB345,YEA,H93,Democratic
C. Morgan,HB345,YEA,H81,Republican
A. Simpson,HB345,YEA,H65,Democratic
L. Brown,HB345,YEA,H95,Republican
M. Hart,HB345,YEA,H78,Republican
K. Moser,HB345,YEA,H64,Republican
J. Sims,HB345,YEA,H70,Democratic
T. Burch,HB345,YEA,H30,Democratic
A. Hatton,HB345,YEA,H94,Democratic
J. Nemes,HB345,YEA,H33,Republican
K. Sinnette,HB345,YEA,H100,Democratic
M. Cantrell,HB345,YEA,H38,Democratic
R. Heath,HB345,YEA,H2,Republican
D. Osborne,HB345,YEA,H59,Republican
D. St. Onge,HB345,YEA,H63,Republican
J. Carney,HB345,YEA,H51,Republican
R. Bunch,HB345,YEA,H82,Republican
S. Overly,HB345,YEA,H72,Democratic
W. Stone,HB345,YEA,H22,Democratic
M. Castlen,HB345,YEA,H14,Republican
K. Imes,HB345,YEA,H5,Republican
R. Palumbo,HB345,YEA,H76,Democratic
W. Thomas,HB345,YEA,H8,Republican
W. Coursey,HB345,YEA,H6,Democratic
DJ. Johnson,HB345,YEA,H13,Republican
J. Petrie,HB345,YEA,H16,Republican
J. Tipton,HB345,YEA,H53,Republican
J. Donohue,HB345,YEA,H37,Democratic
D. Keene,HB345,YEA,H67,Democratic
P. Pratt,HB345,YEA,H62,Republican
T. Turner,HB345,YEA,H85,Republican
M. Dossett,HB345,YEA,H9,Republican
K. King,HB345,YEA,H55,Republican
M. Prunty,HB345,YEA,H15,Republican
K. Upchurch,HB345,YEA,H52,Republican
J. DuPlessis,HB345,YEA,H25,Republican
A. Koenig,HB345,YEA,H69,Republican
R. Rand,HB345,YEA,H47,Democratic
J. Wayne,HB345,YEA,H35,Democratic
D. Elliott,HB345,YEA,H54,Republican
S. Lee,HB345,YEA,H45,Republican
W. Reed,HB345,YEA,H24,Republican
S. Westrom,HB345,YEA,H79,Democratic
J. Fischer,HB345,YEA,H68,Republican
M. Marzian,HB345,YEA,H34,Democratic
J. Richards,HB345,YEA,H20,Democratic
A. Wuchner,HB345,YEA,H66,Republican
K. Fleming,HB345,YEA,H48,Republican
C. McCoy,HB345,YEA,H50,Republican
S. Riggs,HB345,YEA,H31,Democratic
J. York,HB345,YEA,H96,Republican
K. Flood,HB345,YEA,H75,Democratic
D. Meade,HB345,YEA,H80,Republican
S. Riley,HB345,YEA,H23,Republican
J. Jenkins,HB345,NAY,H44,Democratic
R. Meeks,HB345,NAY,H42,Democratic
T. Couch,HB345,NV,H90,Republican
G. Watkins,HB345,NV,H3,Democratic
T. Moore,HB345,NV,H18,Republican
D. Horlander,HB345,NV,H40,Democratic
J. DeCesare,HB345,NV,H17,Republican
R. Webber,HB345,NV,H26,Republican
R. Nelson,HB345,NV,H87,Democratic
J. Kay,HB345,NV,H56,Democratic
T. Herald,HB345,NV,H91,Republican
W. Wells,HB345,NV,H97,Republican
D. Owens,HB345,NV,H43,Democratic
B. Linder,HB345,NV,H61,Republican
J. Hoover,HB345,NV,H83,Republican
J. Stewart,HB345,NV,H86,Republican
D. Mayfield,HB345,NV,H73,Republican
L. Bechler,HB348,YEA,H4,Republican
J. Gooch,HB348,YEA,H12,Republican
M. Meredith,HB348,YEA,H19,Republican
J. Richards,HB348,YEA,H20,Democratic
D. Bentley,HB348,YEA,H98,Republican
D. Hale,HB348,YEA,H74,Republican
S. Miles,HB348,YEA,H7,Republican
S. Riley,HB348,YEA,H23,Republican
R. Benvenuti,HB348,YEA,H88,Republican
M. Hart,HB348,YEA,H78,Republican
J. Miller,HB348,YEA,H36,Republican
R. Rothenburger,HB348,YEA,H58,Republican
K. Bratcher,HB348,YEA,H29,Republican
R. Heath,HB348,YEA,H2,Republican
R. Mills,HB348,YEA,H11,Republican
S. Santoro,HB348,YEA,H60,Republican
T. Burch,HB348,YEA,H30,Democratic
T. Herald,HB348,YEA,H91,Republican
P. Moffett,HB348,YEA,H32,Republican
J. Shell,HB348,YEA,H71,Republican
M. Cantrell,HB348,YEA,H38,Democratic
R. Bunch,HB348,YEA,H82,Republican
T. Moore,HB348,YEA,H18,Republican
A. Simpson,HB348,YEA,H65,Democratic
J. Carney,HB348,YEA,H51,Republican
K. Imes,HB348,YEA,H5,Republican
C. Morgan,HB348,YEA,H81,Republican
J. Sims,HB348,YEA,H70,Democratic
M. Castlen,HB348,YEA,H14,Republican
J. Jenkins,HB348,YEA,H44,Democratic
K. Moser,HB348,YEA,H64,Republican
D. St. Onge,HB348,YEA,H63,Republican
T. Couch,HB348,YEA,H90,Republican
DJ. Johnson,HB348,YEA,H13,Republican
J. Nemes,HB348,YEA,H33,Republican
W. Thomas,HB348,YEA,H8,Republican
J. DeCesare,HB348,YEA,H17,Republican
K. King,HB348,YEA,H55,Republican
D. Osborne,HB348,YEA,H59,Republican
J. Tipton,HB348,YEA,H53,Republican
M. Dossett,HB348,YEA,H9,Republican
A. Koenig,HB348,YEA,H69,Republican
D. Owens,HB348,YEA,H43,Democratic
K. Upchurch,HB348,YEA,H52,Republican
J. DuPlessis,HB348,YEA,H25,Republican
S. Lee,HB348,YEA,H45,Republican
J. Petrie,HB348,YEA,H16,Republican
G. Watkins,HB348,YEA,H3,Democratic
D. Elliott,HB348,YEA,H54,Republican
B. Linder,HB348,YEA,H61,Republican
P. Pratt,HB348,YEA,H62,Republican
R. Webber,HB348,YEA,H26,Republican
J. Fischer,HB348,YEA,H68,Republican
D. Mayfield,HB348,YEA,H73,Republican
M. Prunty,HB348,YEA,H15,Republican
W. Wells,HB348,YEA,H97,Republican
K. Fleming,HB348,YEA,H48,Republican
C. McCoy,HB348,YEA,H50,Republican
R. Rand,HB348,YEA,H47,Democratic
A. Wuchner,HB348,YEA,H66,Republican
C. Fugate,HB348,YEA,H84,Republican
D. Meade,HB348,YEA,H80,Republican
W. Reed,HB348,YEA,H24,Republican
R. Adkins,HB348,NAY,H99,Democratic
R. Goforth,HB348,NAY,H81,Republican
R. Meeks,HB348,NAY,H42,Democratic
A. Scott,HB348,NAY,H41,Democratic
L. Belcher,HB348,NAY,H49,Democratic
D. Graham,HB348,NAY,H57,Democratic
R. Meyer,HB348,NAY,H39,Democratic
K. Sinnette,HB348,NAY,H100,Democratic
J. Blanton,HB348,NAY,H92,Republican
J. Greer,HB348,NAY,H27,Democratic
C. Miller,HB348,NAY,H28,Democratic
J. Stewart,HB348,NAY,H86,Republican
L. Brown,HB348,NAY,H95,Republican
C. Harris,HB348,NAY,H93,Democratic
R. Nelson,HB348,NAY,H87,Democratic
W. Stone,HB348,NAY,H22,Democratic
W. Coursey,HB348,NAY,H6,Democratic
A. Hatton,HB348,NAY,H94,Democratic
S. Overly,HB348,NAY,H72,Democratic
J. Wayne,HB348,NAY,H35,Democratic
J. Donohue,HB348,NAY,H37,Democratic
J. Kay,HB348,NAY,H56,Democratic
R. Palumbo,HB348,NAY,H76,Democratic
S. Westrom,HB348,NAY,H79,Democratic
K. Flood,HB348,NAY,H75,Democratic
D. Keene,HB348,NAY,H67,Democratic
S. Rudy,HB348,NAY,H1,Republican
J. York,HB348,NAY,H96,Republican
A. Gentry,HB348,NAY,H46,Democratic
M. Marzian,HB348,NAY,H34,Democratic
D. Schamore,HB348,NAY,H10,Democratic
G. Brown,HB348,NV,H77,Democratic
T. Turner,HB348,NV,H85,Republican
B. Rowland,HB348,NV,H21,Republican
D. Horlander,HB348,NV,H40,Democratic
J. Hoover,HB348,NV,H83,Republican
S. Riggs,HB348,NV,H31,Democratic
R. Adkins,HB353,YEA,H99,Democratic
R. Goforth,HB353,YEA,H81,Republican
M. Meredith,HB353,YEA,H19,Republican
B. Rowland,HB353,YEA,H21,Republican
L. Bechler,HB353,YEA,H4,Republican
J. Gooch,HB353,YEA,H12,Republican
S. Miles,HB353,YEA,H7,Republican
S. Rudy,HB353,YEA,H1,Republican
L. Belcher,HB353,YEA,H49,Democratic
J. Greer,HB353,YEA,H27,Democratic
J. Miller,HB353,YEA,H36,Republican
S. Santoro,HB353,YEA,H60,Republican
D. Bentley,HB353,YEA,H98,Republican
D. Hale,HB353,YEA,H74,Republican
R. Mills,HB353,YEA,H11,Republican
D. Schamore,HB353,YEA,H10,Democratic
K. Bratcher,HB353,YEA,H29,Republican
C. Harris,HB353,YEA,H93,Democratic
P. Moffett,HB353,YEA,H32,Republican
J. Shell,HB353,YEA,H71,Republican
L. Brown,HB353,YEA,H95,Republican
M. Hart,HB353,YEA,H78,Republican
C. Morgan,HB353,YEA,H81,Republican
J. Sims,HB353,YEA,H70,Democratic
J. Carney,HB353,YEA,H51,Republican
R. Heath,HB353,YEA,H2,Republican
K. Moser,HB353,YEA,H64,Republican
K. Sinnette,HB353,YEA,H100,Democratic
M. Castlen,HB353,YEA,H14,Republican
R. Bunch,HB353,YEA,H82,Republican
R. Nelson,HB353,YEA,H87,Democratic
D. St. Onge,HB353,YEA,H63,Republican
T. Couch,HB353,YEA,H90,Republican
K. Imes,HB353,YEA,H5,Republican
J. Nemes,HB353,YEA,H33,Republican
J. Stewart,HB353,YEA,H86,Republican
W. Coursey,HB353,YEA,H6,Democratic
DJ. Johnson,HB353,YEA,H13,Republican
D. Osborne,HB353,YEA,H59,Republican
W. Stone,HB353,YEA,H22,Democratic
J. DeCesare,HB353,YEA,H17,Republican
D. Keene,HB353,YEA,H67,Democratic
P. Pratt,HB353,YEA,H62,Republican
W. Thomas,HB353,YEA,H8,Republican
M. Dossett,HB353,YEA,H9,Republican
K. King,HB353,YEA,H55,Republican
M. Prunty,HB353,YEA,H15,Republican
J. Tipton,HB353,YEA,H53,Republican
J. DuPlessis,HB353,YEA,H25,Republican
A. Koenig,HB353,YEA,H69,Republican
R. Rand,HB353,YEA,H47,Democratic
T. Turner,HB353,YEA,H85,Republican
D. Elliott,HB353,YEA,H54,Republican
S. Lee,HB353,YEA,H45,Republican
W. Reed,HB353,YEA,H24,Republican
K. Upchurch,HB353,YEA,H52,Republican
J. Fischer,HB353,YEA,H68,Republican
B. Linder,HB353,YEA,H61,Republican
J. Richards,HB353,YEA,H20,Democratic
G. Watkins,HB353,YEA,H3,Democratic
K. Fleming,HB353,YEA,H48,Republican
D. Mayfield,HB353,YEA,H73,Republican
S. Riggs,HB353,YEA,H31,Democratic
S. Westrom,HB353,YEA,H79,Democratic
C. Fugate,HB353,YEA,H84,Republican
C. McCoy,HB353,YEA,H50,Republican
S. Riley,HB353,YEA,H23,Republican
A. Wuchner,HB353,YEA,H66,Republican
A. Gentry,HB353,YEA,H46,Democratic
D. Meade,HB353,YEA,H80,Republican
R. Rothenburger,HB353,YEA,H58,Republican
J. York,HB353,YEA,H96,Republican
G. Brown,HB353,NAY,H77,Democratic
K. Flood,HB353,NAY,H75,Democratic
M. Marzian,HB353,NAY,H34,Democratic
A. Scott,HB353,NAY,H41,Democratic
T. Burch,HB353,NAY,H30,Democratic
D. Graham,HB353,NAY,H57,Democratic
R. Meeks,HB353,NAY,H42,Democratic
A. Simpson,HB353,NAY,H65,Democratic
M. Cantrell,HB353,NAY,H38,Democratic
J. Jenkins,HB353,NAY,H44,Democratic
R. Meyer,HB353,NAY,H39,Democratic
J. Wayne,HB353,NAY,H35,Democratic
J. Donohue,HB353,NAY,H37,Democratic
J. Kay,HB353,NAY,H56,Democratic
S. Overly,HB353,NAY,H72,Democratic
R. Benvenuti,HB353,NV,H88,Republican
J. Petrie,HB353,NV,H16,Republican
T. Moore,HB353,NV,H18,Republican
J. Hoover,HB353,NV,H83,Republican
J. Blanton,HB353,NV,H92,Republican
R. Webber,HB353,NV,H26,Republican
D. Owens,HB353,NV,H43,Democratic
D. Horlander,HB353,NV,H40,Democratic
A. Hatton,HB353,NV,H94,Democratic
W. Wells,HB353,NV,H97,Republican
R. Palumbo,HB353,NV,H76,Democratic
C. Miller,HB353,NV,H28,Democratic
T. Herald,HB353,NV,H91,Republican
L. Bechler,HB355,YEA,H4,Republican
C. Fugate,HB355,YEA,H84,Republican
C. McCoy,HB355,YEA,H50,Republican
S. Riley,HB355,YEA,H23,Republican
D. Bentley,HB355,YEA,H98,Republican
R. Goforth,HB355,YEA,H81,Republican
D. Meade,HB355,YEA,H80,Republican
R. Rothenburger,HB355,YEA,H58,Republican
R. Benvenuti,HB355,YEA,H88,Republican
J. Gooch,HB355,YEA,H12,Republican
M. Meredith,HB355,YEA,H19,Republican
B. Rowland,HB355,YEA,H21,Republican
J. Blanton,HB355,YEA,H92,Republican
D. Hale,HB355,YEA,H74,Republican
S. Miles,HB355,YEA,H7,Republican
S. Rudy,HB355,YEA,H1,Republican
K. Bratcher,HB355,YEA,H29,Republican
M. Hart,HB355,YEA,H78,Republican
J. Miller,HB355,YEA,H36,Republican
S. Santoro,HB355,YEA,H60,Republican
J. Carney,HB355,YEA,H51,Republican
R. Heath,HB355,YEA,H2,Republican
R. Mills,HB355,YEA,H11,Republican
J. Shell,HB355,YEA,H71,Republican
M. Castlen,HB355,YEA,H14,Republican
R. Bunch,HB355,YEA,H82,Republican
P. Moffett,HB355,YEA,H32,Republican
D. St. Onge,HB355,YEA,H63,Republican
T. Couch,HB355,YEA,H90,Republican
K. Imes,HB355,YEA,H5,Republican
C. Morgan,HB355,YEA,H81,Republican
W. Thomas,HB355,YEA,H8,Republican
J. DeCesare,HB355,YEA,H17,Republican
DJ. Johnson,HB355,YEA,H13,Republican
K. Moser,HB355,YEA,H64,Republican
J. Tipton,HB355,YEA,H53,Republican
M. Dossett,HB355,YEA,H9,Republican
K. King,HB355,YEA,H55,Republican
J. Nemes,HB355,YEA,H33,Republican
T. Turner,HB355,YEA,H85,Republican
J. DuPlessis,HB355,YEA,H25,Republican
A. Koenig,HB355,YEA,H69,Republican
D. Osborne,HB355,YEA,H59,Republican
K. Upchurch,HB355,YEA,H52,Republican
D. Elliott,HB355,YEA,H54,Republican
S. Lee,HB355,YEA,H45,Republican
P. Pratt,HB355,YEA,H62,Republican
A. Wuchner,HB355,YEA,H66,Republican
J. Fischer,HB355,YEA,H68,Republican
B. Linder,HB355,YEA,H61,Republican
M. Prunty,HB355,YEA,H15,Republican
J. York,HB355,YEA,H96,Republican
K. Fleming,HB355,YEA,H48,Republican
D. Mayfield,HB355,YEA,H73,Republican
W. Reed,HB355,YEA,H24,Republican
R. Adkins,HB355,NAY,H99,Democratic
D. Graham,HB355,NAY,H57,Democratic
R. Meyer,HB355,NAY,H39,Democratic
A. Simpson,HB355,NAY,H65,Democratic
L. Belcher,HB355,NAY,H49,Democratic
J. Greer,HB355,NAY,H27,Democratic
R. Nelson,HB355,NAY,H87,Democratic
J. Sims,HB355,NAY,H70,Democratic
G. Brown,HB355,NAY,H77,Democratic
C. Harris,HB355,NAY,H93,Democratic
S. Overly,HB355,NAY,H72,Democratic
K. Sinnette,HB355,NAY,H100,Democratic
T. Burch,HB355,NAY,H30,Democratic
J. Jenkins,HB355,NAY,H44,Democratic
R. Rand,HB355,NAY,H47,Democratic
J. Stewart,HB355,NAY,H86,Republican
M. Cantrell,HB355,NAY,H38,Democratic
J. Kay,HB355,NAY,H56,Democratic
J. Richards,HB355,NAY,H20,Democratic
W. Stone,HB355,NAY,H22,Democratic
W. Coursey,HB355,NAY,H6,Democratic
D. Keene,HB355,NAY,H67,Democratic
S. Riggs,HB355,NAY,H31,Democratic
G. Watkins,HB355,NAY,H3,Democratic
J. Donohue,HB355,NAY,H37,Democratic
M. Marzian,HB355,NAY,H34,Democratic
D. Schamore,HB355,NAY,H10,Democratic
J. Wayne,HB355,NAY,H35,Democratic
K. Flood,HB355,NAY,H75,Democratic
R. Meeks,HB355,NAY,H42,Democratic
A. Scott,HB355,NAY,H41,Democratic
S. Westrom,HB355,NAY,H79,Democratic
A. Gentry,HB355,NAY,H46,Democratic
L. Brown,HB355,NV,H95,Republican
J. Petrie,HB355,NV,H16,Republican
T. Moore,HB355,NV,H18,Republican
J. Hoover,HB355,NV,H83,Republican
A. Hatton,HB355,NV,H94,Democratic
R. Webber,HB355,NV,H26,Republican
D. Owens,HB355,NV,H43,Democratic
D. Horlander,HB355,NV,H40,Democratic
T. Herald,HB355,NV,H91,Republican
W. Wells,HB355,NV,H97,Republican
R. Palumbo,HB355,NV,H76,Democratic
C. Miller,HB355,NV,H28,Democratic
R. Adkins,HB356,YEA,H99,Democratic
C. Fugate,HB356,YEA,H84,Republican
R. Meeks,HB356,YEA,H42,Democratic
B. Rowland,HB356,YEA,H21,Republican
L. Bechler,HB356,YEA,H4,Republican
A. Gentry,HB356,YEA,H46,Democratic
M. Meredith,HB356,YEA,H19,Republican
S. Rudy,HB356,YEA,H1,Republican
L. Belcher,HB356,YEA,H49,Democratic
R. Goforth,HB356,YEA,H81,Republican
R. Meyer,HB356,YEA,H39,Democratic
S. Santoro,HB356,YEA,H60,Republican
D. Bentley,HB356,YEA,H98,Republican
D. Graham,HB356,YEA,H57,Democratic
S. Miles,HB356,YEA,H7,Republican
D. Schamore,HB356,YEA,H10,Democratic
R. Benvenuti,HB356,YEA,H88,Republican
J. Greer,HB356,YEA,H27,Democratic
J. Miller,HB356,YEA,H36,Republican
A. Scott,HB356,YEA,H41,Democratic
J. Blanton,HB356,YEA,H92,Republican
D. Hale,HB356,YEA,H74,Republican
R. Mills,HB356,YEA,H11,Republican
J. Shell,HB356,YEA,H71,Republican
K. Bratcher,HB356,YEA,H29,Republican
C. Harris,HB356,YEA,H93,Democratic
P. Moffett,HB356,YEA,H32,Republican
A. Simpson,HB356,YEA,H65,Democratic
G. Brown,HB356,YEA,H77,Democratic
M. Hart,HB356,YEA,H78,Republican
C. Morgan,HB356,YEA,H81,Republican
J. Sims,HB356,YEA,H70,Democratic
L. Brown,HB356,YEA,H95,Republican
R. Heath,HB356,YEA,H2,Republican
K. Moser,HB356,YEA,H64,Republican
K. Sinnette,HB356,YEA,H100,Democratic
M. Cantrell,HB356,YEA,H38,Democratic
R. Bunch,HB356,YEA,H82,Republican
R. Nelson,HB356,YEA,H87,Democratic
D. St. Onge,HB356,YEA,H63,Republican
J. Carney,HB356,YEA,H51,Republican
K. Imes,HB356,YEA,H5,Republican
J. Nemes,HB356,YEA,H33,Republican
J. Stewart,HB356,YEA,H86,Republican
M. Castlen,HB356,YEA,H14,Republican
J. Jenkins,HB356,YEA,H44,Democratic
D. Osborne,HB356,YEA,H59,Republican
W. Stone,HB356,YEA,H22,Democratic
T. Couch,HB356,YEA,H90,Republican
DJ. Johnson,HB356,YEA,H13,Republican
S. Overly,HB356,YEA,H72,Democratic
W. Thomas,HB356,YEA,H8,Republican
W. Coursey,HB356,YEA,H6,Democratic
J. Kay,HB356,YEA,H56,Democratic
P. Pratt,HB356,YEA,H62,Republican
J. Tipton,HB356,YEA,H53,Republican
J. DeCesare,HB356,YEA,H17,Republican
D. Keene,HB356,YEA,H67,Democratic
M. Prunty,HB356,YEA,H15,Republican
T. Turner,HB356,YEA,H85,Republican
J. Donohue,HB356,YEA,H37,Democratic
K. King,HB356,YEA,H55,Republican
R. Rand,HB356,YEA,H47,Democratic
K. Upchurch,HB356,YEA,H52,Republican
M. Dossett,HB356,YEA,H9,Republican
A. Koenig,HB356,YEA,H69,Republican
W. Reed,HB356,YEA,H24,Republican
G. Watkins,HB356,YEA,H3,Democratic
J. DuPlessis,HB356,YEA,H25,Republican
S. Lee,HB356,YEA,H45,Republican
J. Richards,HB356,YEA,H20,Democratic
J. Wayne,HB356,YEA,H35,Democratic
D. Elliott,HB356,YEA,H54,Republican
M. Marzian,HB356,YEA,H34,Democratic
S. Riggs,HB356,YEA,H31,Democratic
S. Westrom,HB356,YEA,H79,Democratic
J. Fischer,HB356,YEA,H68,Republican
D. Mayfield,HB356,YEA,H73,Republican
