Initial.Name,bill,vote,District,Party
D. Thayer,SR80,YEA,S17,Republican
T. Buford,SR80,YEA,S22,Republican
J. Higdon,SR80,YEA,S14,Republican
D. Parrett,SR80,YEA,S10,Democratic
R. Thomas,SR80,YEA,S13,Democratic
J. Carpenter,SR80,YEA,S34,Republican
P. Hornback,SR80,YEA,S20,Republican
J. Adams,SR80,YEA,S36,Republican
J. Turner,SR80,YEA,S29,Democratic
D. Carroll,SR80,YEA,S2,Republican
S. Humphries,SR80,YEA,S1,Republican
D. Ridley,SR80,YEA,S4,Democratic
R. Webb,SR80,YEA,S18,Democratic
J. Carroll,SR80,YEA,S7,Democratic
R. Jones II,SR80,YEA,S31,Democratic
A. Robinson,SR80,YEA,S21,Republican
S. West,SR80,YEA,S27,Republican
P. Clark,SR80,YEA,S37,Democratic
A. Kerr,SR80,YEA,S12,Republican
J. Schickel,SR80,YEA,S11,Republican
W. Westerfield,SR80,YEA,S3,Republican
C. Embry Jr.,SR80,YEA,S6,Republican
C. McDaniel,SR80,YEA,S23,Republican
W. Schroder,SR80,YEA,S24,Republican
M. Wilson,SR80,YEA,S32,Republican
R. Girdler,SR80,YEA,S15,Republican
M. McGarvey,SR80,YEA,S19,Democratic
D. Seum,SR80,YEA,S38,Republican
M. Wise,SR80,YEA,S16,Republican
D. Givens,SR80,YEA,S9,Republican
R. Stivers II,SR80,NV,S25,Republican
R. Alvarado,SR81,YEA,S28,Republican
D. Harper Angel,SR81,YEA,S35,Democratic
S. Meredith,SR81,YEA,S5,Republican
B. Smith,SR81,YEA,S30,Republican
J. Bowen,SR81,YEA,S8,Republican
E. Harris,SR81,YEA,S26,Republican
G. Neal,SR81,YEA,S33,Democratic
D. Thayer,SR81,YEA,S17,Republican
T. Buford,SR81,YEA,S22,Republican
J. Higdon,SR81,YEA,S14,Republican
D. Parrett,SR81,YEA,S10,Democratic
R. Thomas,SR81,YEA,S13,Democratic
J. Carpenter,SR81,YEA,S34,Republican
P. Hornback,SR81,YEA,S20,Republican
J. Adams,SR81,YEA,S36,Republican
J. Turner,SR81,YEA,S29,Democratic
D. Carroll,SR81,YEA,S2,Republican
S. Humphries,SR81,YEA,S1,Republican
D. Ridley,SR81,YEA,S4,Democratic
R. Webb,SR81,YEA,S18,Democratic
J. Carroll,SR81,YEA,S7,Democratic
R. Jones II,SR81,YEA,S31,Democratic
A. Robinson,SR81,YEA,S21,Republican
S. West,SR81,YEA,S27,Republican
P. Clark,SR81,YEA,S37,Democratic
A. Kerr,SR81,YEA,S12,Republican
J. Schickel,SR81,YEA,S11,Republican
W. Westerfield,SR81,YEA,S3,Republican
C. Embry Jr.,SR81,YEA,S6,Republican
C. McDaniel,SR81,YEA,S23,Republican
W. Schroder,SR81,YEA,S24,Republican
M. Wilson,SR81,YEA,S32,Republican
R. Girdler,SR81,YEA,S15,Republican
M. McGarvey,SR81,YEA,S19,Democratic
D. Seum,SR81,YEA,S38,Republican
M. Wise,SR81,YEA,S16,Republican
D. Givens,SR81,YEA,S9,Republican
R. Stivers II,SR81,NV,S25,Republican
R. Alvarado,SR82,YEA,S28,Republican
D. Harper Angel,SR82,YEA,S35,Democratic
S. Meredith,SR82,YEA,S5,Republican
B. Smith,SR82,YEA,S30,Republican
J. Bowen,SR82,YEA,S8,Republican
E. Harris,SR82,YEA,S26,Republican
G. Neal,SR82,YEA,S33,Democratic
D. Thayer,SR82,YEA,S17,Republican
T. Buford,SR82,YEA,S22,Republican
J. Higdon,SR82,YEA,S14,Republican
D. Parrett,SR82,YEA,S10,Democratic
R. Thomas,SR82,YEA,S13,Democratic
J. Carpenter,SR82,YEA,S34,Republican
P. Hornback,SR82,YEA,S20,Republican
J. Adams,SR82,YEA,S36,Republican
J. Turner,SR82,YEA,S29,Democratic
D. Carroll,SR82,YEA,S2,Republican
S. Humphries,SR82,YEA,S1,Republican
D. Ridley,SR82,YEA,S4,Democratic
R. Webb,SR82,YEA,S18,Democratic
J. Carroll,SR82,YEA,S7,Democratic
R. Jones II,SR82,YEA,S31,Democratic
A. Robinson,SR82,YEA,S21,Republican
S. West,SR82,YEA,S27,Republican
P. Clark,SR82,YEA,S37,Democratic
A. Kerr,SR82,YEA,S12,Republican
J. Schickel,SR82,YEA,S11,Republican
W. Westerfield,SR82,YEA,S3,Republican
C. Embry Jr.,SR82,YEA,S6,Republican
C. McDaniel,SR82,YEA,S23,Republican
W. Schroder,SR82,YEA,S24,Republican
M. Wilson,SR82,YEA,S32,Republican
R. Girdler,SR82,YEA,S15,Republican
M. McGarvey,SR82,YEA,S19,Democratic
D. Seum,SR82,YEA,S38,Republican
M. Wise,SR82,YEA,S16,Republican
D. Givens,SR82,YEA,S9,Republican
R. Stivers II,SR82,NV,S25,Republican
R. Alvarado,SR138,YEA,S28,Republican
E. Harris,SR138,YEA,S26,Republican
G. Neal,SR138,YEA,S33,Democratic
R. Stivers II,SR138,YEA,S25,Republican
J. Bowen,SR138,YEA,S8,Republican
J. Higdon,SR138,YEA,S14,Republican
D. Parrett,SR138,YEA,S10,Democratic
D. Thayer,SR138,YEA,S17,Republican
T. Buford,SR138,YEA,S22,Republican
P. Hornback,SR138,YEA,S20,Republican
J. Adams,SR138,YEA,S36,Republican
R. Thomas,SR138,YEA,S13,Democratic
J. Carpenter,SR138,YEA,S34,Republican
S. Humphries,SR138,YEA,S1,Republican
D. Ridley,SR138,YEA,S4,Democratic
J. Turner,SR138,YEA,S29,Democratic
D. Carroll,SR138,YEA,S2,Republican
R. Jones II,SR138,YEA,S31,Democratic
A. Robinson,SR138,YEA,S21,Republican
R. Webb,SR138,YEA,S18,Democratic
J. Carroll,SR138,YEA,S7,Democratic
A. Kerr,SR138,YEA,S12,Republican
J. Schickel,SR138,YEA,S11,Republican
S. West,SR138,YEA,S27,Republican
C. Embry Jr.,SR138,YEA,S6,Republican
C. McDaniel,SR138,YEA,S23,Republican
W. Schroder,SR138,YEA,S24,Republican
W. Westerfield,SR138,YEA,S3,Republican
R. Girdler,SR138,YEA,S15,Republican
M. McGarvey,SR138,YEA,S19,Democratic
D. Seum,SR138,YEA,S38,Republican
M. Wilson,SR138,YEA,S32,Republican
D. Givens,SR138,YEA,S9,Republican
S. Meredith,SR138,YEA,S5,Republican
B. Smith,SR138,YEA,S30,Republican
M. Wise,SR138,YEA,S16,Republican
D. Harper Angel,SR138,YEA,S35,Democratic
P. Clark,SR138,NV,S37,Democratic
R. Alvarado,SR149,YEA,S28,Republican
D. Harper Angel,SR149,YEA,S35,Democratic
S. Meredith,SR149,YEA,S5,Republican
R. Stivers II,SR149,YEA,S25,Republican
J. Bowen,SR149,YEA,S8,Republican
E. Harris,SR149,YEA,S26,Republican
G. Neal,SR149,YEA,S33,Democratic
D. Thayer,SR149,YEA,S17,Republican
T. Buford,SR149,YEA,S22,Republican
J. Higdon,SR149,YEA,S14,Republican
D. Parrett,SR149,YEA,S10,Democratic
R. Thomas,SR149,YEA,S13,Democratic
J. Carpenter,SR149,YEA,S34,Republican
P. Hornback,SR149,YEA,S20,Republican
J. Adams,SR149,YEA,S36,Republican
J. Turner,SR149,YEA,S29,Democratic
D. Carroll,SR149,YEA,S2,Republican
S. Humphries,SR149,YEA,S1,Republican
D. Ridley,SR149,YEA,S4,Democratic
R. Webb,SR149,YEA,S18,Democratic
P. Clark,SR149,YEA,S37,Democratic
R. Jones II,SR149,YEA,S31,Democratic
A. Robinson,SR149,YEA,S21,Republican
S. West,SR149,YEA,S27,Republican
C. Embry Jr.,SR149,YEA,S6,Republican
A. Kerr,SR149,YEA,S12,Republican
J. Schickel,SR149,YEA,S11,Republican
W. Westerfield,SR149,YEA,S3,Republican
R. Girdler,SR149,YEA,S15,Republican
C. McDaniel,SR149,YEA,S23,Republican
W. Schroder,SR149,YEA,S24,Republican
M. Wise,SR149,YEA,S16,Republican
D. Givens,SR149,YEA,S9,Republican
M. McGarvey,SR149,YEA,S19,Democratic
B. Smith,SR149,YEA,S30,Republican
J. Carroll,SR149,NV,S7,Democratic
M. Wilson,SR149,NV,S32,Republican
D. Seum,SR149,NV,S38,Republican
R. Alvarado,SR159,YEA,S28,Republican
D. Harper Angel,SR159,YEA,S35,Democratic
S. Meredith,SR159,YEA,S5,Republican
R. Stivers II,SR159,YEA,S25,Republican
J. Bowen,SR159,YEA,S8,Republican
E. Harris,SR159,YEA,S26,Republican
G. Neal,SR159,YEA,S33,Democratic
D. Thayer,SR159,YEA,S17,Republican
T. Buford,SR159,YEA,S22,Republican
J. Higdon,SR159,YEA,S14,Republican
D. Parrett,SR159,YEA,S10,Democratic
R. Thomas,SR159,YEA,S13,Democratic
D. Carroll,SR159,YEA,S2,Republican
P. Hornback,SR159,YEA,S20,Republican
J. Adams,SR159,YEA,S36,Republican
J. Turner,SR159,YEA,S29,Democratic
J. Carroll,SR159,YEA,S7,Democratic
S. Humphries,SR159,YEA,S1,Republican
D. Ridley,SR159,YEA,S4,Democratic
R. Webb,SR159,YEA,S18,Democratic
P. Clark,SR159,YEA,S37,Democratic
R. Jones II,SR159,YEA,S31,Democratic
A. Robinson,SR159,YEA,S21,Republican
S. West,SR159,YEA,S27,Republican
C. Embry Jr.,SR159,YEA,S6,Republican
A. Kerr,SR159,YEA,S12,Republican
J. Schickel,SR159,YEA,S11,Republican
W. Westerfield,SR159,YEA,S3,Republican
R. Girdler,SR159,YEA,S15,Republican
C. McDaniel,SR159,YEA,S23,Republican
W. Schroder,SR159,YEA,S24,Republican
M. Wilson,SR159,YEA,S32,Republican
D. Givens,SR159,YEA,S9,Republican
M. McGarvey,SR159,YEA,S19,Democratic
D. Seum,SR159,YEA,S38,Republican
M. Wise,SR159,YEA,S16,Republican
J. Carpenter,SR159,NV,S34,Republican
B. Smith,SR159,NV,S30,Republican
R. Alvarado,SR160,YEA,S28,Republican
D. Harper Angel,SR160,YEA,S35,Democratic
S. Meredith,SR160,YEA,S5,Republican
R. Stivers II,SR160,YEA,S25,Republican
J. Bowen,SR160,YEA,S8,Republican
E. Harris,SR160,YEA,S26,Republican
G. Neal,SR160,YEA,S33,Democratic
D. Thayer,SR160,YEA,S17,Republican
T. Buford,SR160,YEA,S22,Republican
J. Higdon,SR160,YEA,S14,Republican
D. Parrett,SR160,YEA,S10,Democratic
R. Thomas,SR160,YEA,S13,Democratic
D. Carroll,SR160,YEA,S2,Republican
P. Hornback,SR160,YEA,S20,Republican
J. Adams,SR160,YEA,S36,Republican
J. Turner,SR160,YEA,S29,Democratic
J. Carroll,SR160,YEA,S7,Democratic
S. Humphries,SR160,YEA,S1,Republican
D. Ridley,SR160,YEA,S4,Democratic
R. Webb,SR160,YEA,S18,Democratic
P. Clark,SR160,YEA,S37,Democratic
R. Jones II,SR160,YEA,S31,Democratic
A. Robinson,SR160,YEA,S21,Republican
S. West,SR160,YEA,S27,Republican
C. Embry Jr.,SR160,YEA,S6,Republican
A. Kerr,SR160,YEA,S12,Republican
J. Schickel,SR160,YEA,S11,Republican
W. Westerfield,SR160,YEA,S3,Republican
R. Girdler,SR160,YEA,S15,Republican
C. McDaniel,SR160,YEA,S23,Republican
W. Schroder,SR160,YEA,S24,Republican
M. Wilson,SR160,YEA,S32,Republican
D. Givens,SR160,YEA,S9,Republican
M. McGarvey,SR160,YEA,S19,Democratic
D. Seum,SR160,YEA,S38,Republican
M. Wise,SR160,YEA,S16,Republican
J. Carpenter,SR160,NV,S34,Republican
B. Smith,SR160,NV,S30,Republican
R. Alvarado,SR161,YEA,S28,Republican
D. Harper Angel,SR161,YEA,S35,Democratic
S. Meredith,SR161,YEA,S5,Republican
R. Stivers II,SR161,YEA,S25,Republican
J. Bowen,SR161,YEA,S8,Republican
E. Harris,SR161,YEA,S26,Republican
G. Neal,SR161,YEA,S33,Democratic
D. Thayer,SR161,YEA,S17,Republican
T. Buford,SR161,YEA,S22,Republican
J. Higdon,SR161,YEA,S14,Republican
D. Parrett,SR161,YEA,S10,Democratic
R. Thomas,SR161,YEA,S13,Democratic
D. Carroll,SR161,YEA,S2,Republican
P. Hornback,SR161,YEA,S20,Republican
J. Adams,SR161,YEA,S36,Republican
J. Turner,SR161,YEA,S29,Democratic
J. Carroll,SR161,YEA,S7,Democratic
S. Humphries,SR161,YEA,S1,Republican
D. Ridley,SR161,YEA,S4,Democratic
R. Webb,SR161,YEA,S18,Democratic
P. Clark,SR161,YEA,S37,Democratic
R. Jones II,SR161,YEA,S31,Democratic
A. Robinson,SR161,YEA,S21,Republican
S. West,SR161,YEA,S27,Republican
C. Embry Jr.,SR161,YEA,S6,Republican
A. Kerr,SR161,YEA,S12,Republican
J. Schickel,SR161,YEA,S11,Republican
W. Westerfield,SR161,YEA,S3,Republican
R. Girdler,SR161,YEA,S15,Republican
C. McDaniel,SR161,YEA,S23,Republican
W. Schroder,SR161,YEA,S24,Republican
M. Wilson,SR161,YEA,S32,Republican
D. Givens,SR161,YEA,S9,Republican
M. McGarvey,SR161,YEA,S19,Democratic
D. Seum,SR161,YEA,S38,Republican
M. Wise,SR161,YEA,S16,Republican
J. Carpenter,SR161,NV,S34,Republican
B. Smith,SR161,NV,S30,Republican
R. Alvarado,SR162,YEA,S28,Republican
D. Harper Angel,SR162,YEA,S35,Democratic
S. Meredith,SR162,YEA,S5,Republican
R. Stivers II,SR162,YEA,S25,Republican
J. Bowen,SR162,YEA,S8,Republican
E. Harris,SR162,YEA,S26,Republican
G. Neal,SR162,YEA,S33,Democratic
D. Thayer,SR162,YEA,S17,Republican
T. Buford,SR162,YEA,S22,Republican
J. Higdon,SR162,YEA,S14,Republican
D. Parrett,SR162,YEA,S10,Democratic
R. Thomas,SR162,YEA,S13,Democratic
D. Carroll,SR162,YEA,S2,Republican
P. Hornback,SR162,YEA,S20,Republican
J. Adams,SR162,YEA,S36,Republican
J. Turner,SR162,YEA,S29,Democratic
J. Carroll,SR162,YEA,S7,Democratic
S. Humphries,SR162,YEA,S1,Republican
D. Ridley,SR162,YEA,S4,Democratic
R. Webb,SR162,YEA,S18,Democratic
P. Clark,SR162,YEA,S37,Democratic
R. Jones II,SR162,YEA,S31,Democratic
A. Robinson,SR162,YEA,S21,Republican
S. West,SR162,YEA,S27,Republican
C. Embry Jr.,SR162,YEA,S6,Republican
A. Kerr,SR162,YEA,S12,Republican
J. Schickel,SR162,YEA,S11,Republican
W. Westerfield,SR162,YEA,S3,Republican
R. Girdler,SR162,YEA,S15,Republican
C. McDaniel,SR162,YEA,S23,Republican
W. Schroder,SR162,YEA,S24,Republican
M. Wilson,SR162,YEA,S32,Republican
D. Givens,SR162,YEA,S9,Republican
M. McGarvey,SR162,YEA,S19,Democratic
D. Seum,SR162,YEA,S38,Republican
M. Wise,SR162,YEA,S16,Republican
J. Carpenter,SR162,NV,S34,Republican
B. Smith,SR162,NV,S30,Republican
R. Alvarado,SR163,YEA,S28,Republican
D. Harper Angel,SR163,YEA,S35,Democratic
S. Meredith,SR163,YEA,S5,Republican
R. Stivers II,SR163,YEA,S25,Republican
J. Bowen,SR163,YEA,S8,Republican
E. Harris,SR163,YEA,S26,Republican
G. Neal,SR163,YEA,S33,Democratic
D. Thayer,SR163,YEA,S17,Republican
T. Buford,SR163,YEA,S22,Republican
J. Higdon,SR163,YEA,S14,Republican
D. Parrett,SR163,YEA,S10,Democratic
R. Thomas,SR163,YEA,S13,Democratic
D. Carroll,SR163,YEA,S2,Republican
P. Hornback,SR163,YEA,S20,Republican
J. Adams,SR163,YEA,S36,Republican
J. Turner,SR163,YEA,S29,Democratic
J. Carroll,SR163,YEA,S7,Democratic
S. Humphries,SR163,YEA,S1,Republican
D. Ridley,SR163,YEA,S4,Democratic
R. Webb,SR163,YEA,S18,Democratic
P. Clark,SR163,YEA,S37,Democratic
R. Jones II,SR163,YEA,S31,Democratic
A. Robinson,SR163,YEA,S21,Republican
S. West,SR163,YEA,S27,Republican
C. Embry Jr.,SR163,YEA,S6,Republican
A. Kerr,SR163,YEA,S12,Republican
J. Schickel,SR163,YEA,S11,Republican
W. Westerfield,SR163,YEA,S3,Republican
R. Girdler,SR163,YEA,S15,Republican
C. McDaniel,SR163,YEA,S23,Republican
W. Schroder,SR163,YEA,S24,Republican
M. Wilson,SR163,YEA,S32,Republican
D. Givens,SR163,YEA,S9,Republican
M. McGarvey,SR163,YEA,S19,Democratic
D. Seum,SR163,YEA,S38,Republican
M. Wise,SR163,YEA,S16,Republican
J. Carpenter,SR163,NV,S34,Republican
B. Smith,SR163,NV,S30,Republican
R. Alvarado,SR186,YEA,S28,Republican
D. Harper Angel,SR186,YEA,S35,Democratic
S. Meredith,SR186,YEA,S5,Republican
D. Thayer,SR186,YEA,S17,Republican
J. Bowen,SR186,YEA,S8,Republican
E. Harris,SR186,YEA,S26,Republican
G. Neal,SR186,YEA,S33,Democratic
R. Thomas,SR186,YEA,S13,Democratic
T. Buford,SR186,YEA,S22,Republican
J. Higdon,SR186,YEA,S14,Republican
D. Parrett,SR186,YEA,S10,Democratic
J. Turner,SR186,YEA,S29,Democratic
J. Carpenter,SR186,YEA,S34,Republican
P. Hornback,SR186,YEA,S20,Republican
J. Adams,SR186,YEA,S36,Republican
R. Webb,SR186,YEA,S18,Democratic
D. Carroll,SR186,YEA,S2,Republican
S. Humphries,SR186,YEA,S1,Republican
D. Ridley,SR186,YEA,S4,Democratic
S. West,SR186,YEA,S27,Republican
P. Clark,SR186,YEA,S37,Democratic
R. Jones II,SR186,YEA,S31,Democratic
A. Robinson,SR186,YEA,S21,Republican
W. Westerfield,SR186,YEA,S3,Republican
C. Embry Jr.,SR186,YEA,S6,Republican
A. Kerr,SR186,YEA,S12,Republican
J. Schickel,SR186,YEA,S11,Republican
M. Wilson,SR186,YEA,S32,Republican
R. Girdler,SR186,YEA,S15,Republican
C. McDaniel,SR186,YEA,S23,Republican
W. Schroder,SR186,YEA,S24,Republican
M. Wise,SR186,YEA,S16,Republican
D. Givens,SR186,YEA,S9,Republican
M. McGarvey,SR186,YEA,S19,Democratic
B. Smith,SR186,YEA,S30,Republican
J. Carroll,SR186,NV,S7,Democratic
R. Stivers II,SR186,NV,S25,Republican
D. Seum,SR186,NV,S38,Republican
R. Alvarado,SR187,YEA,S28,Republican
D. Harper Angel,SR187,YEA,S35,Democratic
S. Meredith,SR187,YEA,S5,Republican
D. Thayer,SR187,YEA,S17,Republican
J. Bowen,SR187,YEA,S8,Republican
E. Harris,SR187,YEA,S26,Republican
G. Neal,SR187,YEA,S33,Democratic
R. Thomas,SR187,YEA,S13,Democratic
T. Buford,SR187,YEA,S22,Republican
J. Higdon,SR187,YEA,S14,Republican
D. Parrett,SR187,YEA,S10,Democratic
J. Turner,SR187,YEA,S29,Democratic
J. Carpenter,SR187,YEA,S34,Republican
P. Hornback,SR187,YEA,S20,Republican
J. Adams,SR187,YEA,S36,Republican
R. Webb,SR187,YEA,S18,Democratic
D. Carroll,SR187,YEA,S2,Republican
S. Humphries,SR187,YEA,S1,Republican
D. Ridley,SR187,YEA,S4,Democratic
S. West,SR187,YEA,S27,Republican
P. Clark,SR187,YEA,S37,Democratic
R. Jones II,SR187,YEA,S31,Democratic
A. Robinson,SR187,YEA,S21,Republican
W. Westerfield,SR187,YEA,S3,Republican
C. Embry Jr.,SR187,YEA,S6,Republican
A. Kerr,SR187,YEA,S12,Republican
J. Schickel,SR187,YEA,S11,Republican
M. Wilson,SR187,YEA,S32,Republican
R. Girdler,SR187,YEA,S15,Republican
C. McDaniel,SR187,YEA,S23,Republican
W. Schroder,SR187,YEA,S24,Republican
M. Wise,SR187,YEA,S16,Republican
D. Givens,SR187,YEA,S9,Republican
M. McGarvey,SR187,YEA,S19,Democratic
B. Smith,SR187,YEA,S30,Republican
J. Carroll,SR187,NV,S7,Democratic
R. Stivers II,SR187,NV,S25,Republican
D. Seum,SR187,NV,S38,Republican
R. Alvarado,SR188,YEA,S28,Republican
D. Harper Angel,SR188,YEA,S35,Democratic
S. Meredith,SR188,YEA,S5,Republican
D. Thayer,SR188,YEA,S17,Republican
J. Bowen,SR188,YEA,S8,Republican
E. Harris,SR188,YEA,S26,Republican
G. Neal,SR188,YEA,S33,Democratic
R. Thomas,SR188,YEA,S13,Democratic
T. Buford,SR188,YEA,S22,Republican
J. Higdon,SR188,YEA,S14,Republican
D. Parrett,SR188,YEA,S10,Democratic
J. Turner,SR188,YEA,S29,Democratic
J. Carpenter,SR188,YEA,S34,Republican
P. Hornback,SR188,YEA,S20,Republican
J. Adams,SR188,YEA,S36,Republican
R. Webb,SR188,YEA,S18,Democratic
D. Carroll,SR188,YEA,S2,Republican
S. Humphries,SR188,YEA,S1,Republican
D. Ridley,SR188,YEA,S4,Democratic
S. West,SR188,YEA,S27,Republican
P. Clark,SR188,YEA,S37,Democratic
R. Jones II,SR188,YEA,S31,Democratic
A. Robinson,SR188,YEA,S21,Republican
W. Westerfield,SR188,YEA,S3,Republican
C. Embry Jr.,SR188,YEA,S6,Republican
A. Kerr,SR188,YEA,S12,Republican
J. Schickel,SR188,YEA,S11,Republican
M. Wilson,SR188,YEA,S32,Republican
R. Girdler,SR188,YEA,S15,Republican
C. McDaniel,SR188,YEA,S23,Republican
W. Schroder,SR188,YEA,S24,Republican
M. Wise,SR188,YEA,S16,Republican
D. Givens,SR188,YEA,S9,Republican
M. McGarvey,SR188,YEA,S19,Democratic
B. Smith,SR188,YEA,S30,Republican
J. Carroll,SR188,NV,S7,Democratic
R. Stivers II,SR188,NV,S25,Republican
D. Seum,SR188,NV,S38,Republican
R. Alvarado,SR189,YEA,S28,Republican
D. Harper Angel,SR189,YEA,S35,Democratic
S. Meredith,SR189,YEA,S5,Republican
D. Thayer,SR189,YEA,S17,Republican
J. Bowen,SR189,YEA,S8,Republican
E. Harris,SR189,YEA,S26,Republican
G. Neal,SR189,YEA,S33,Democratic
R. Thomas,SR189,YEA,S13,Democratic
T. Buford,SR189,YEA,S22,Republican
J. Higdon,SR189,YEA,S14,Republican
D. Parrett,SR189,YEA,S10,Democratic
J. Turner,SR189,YEA,S29,Democratic
J. Carpenter,SR189,YEA,S34,Republican
P. Hornback,SR189,YEA,S20,Republican
J. Adams,SR189,YEA,S36,Republican
R. Webb,SR189,YEA,S18,Democratic
D. Carroll,SR189,YEA,S2,Republican
S. Humphries,SR189,YEA,S1,Republican
D. Ridley,SR189,YEA,S4,Democratic
S. West,SR189,YEA,S27,Republican
P. Clark,SR189,YEA,S37,Democratic
R. Jones II,SR189,YEA,S31,Democratic
A. Robinson,SR189,YEA,S21,Republican
W. Westerfield,SR189,YEA,S3,Republican
C. Embry Jr.,SR189,YEA,S6,Republican
A. Kerr,SR189,YEA,S12,Republican
J. Schickel,SR189,YEA,S11,Republican
M. Wilson,SR189,YEA,S32,Republican
R. Girdler,SR189,YEA,S15,Republican
C. McDaniel,SR189,YEA,S23,Republican
W. Schroder,SR189,YEA,S24,Republican
M. Wise,SR189,YEA,S16,Republican
D. Givens,SR189,YEA,S9,Republican
M. McGarvey,SR189,YEA,S19,Democratic
B. Smith,SR189,YEA,S30,Republican
J. Carroll,SR189,NV,S7,Democratic
R. Stivers II,SR189,NV,S25,Republican
D. Seum,SR189,NV,S38,Republican
R. Alvarado,SR190,YEA,S28,Republican
D. Harper Angel,SR190,YEA,S35,Democratic
G. Neal,SR190,YEA,S33,Democratic
R. Stivers II,SR190,YEA,S25,Republican
J. Bowen,SR190,YEA,S8,Republican
E. Harris,SR190,YEA,S26,Republican
D. Parrett,SR190,YEA,S10,Democratic
D. Thayer,SR190,YEA,S17,Republican
T. Buford,SR190,YEA,S22,Republican
J. Higdon,SR190,YEA,S14,Republican
J. Adams,SR190,YEA,S36,Republican
R. Thomas,SR190,YEA,S13,Democratic
J. Carpenter,SR190,YEA,S34,Republican
P. Hornback,SR190,YEA,S20,Republican
D. Ridley,SR190,YEA,S4,Democratic
J. Turner,SR190,YEA,S29,Democratic
D. Carroll,SR190,YEA,S2,Republican
S. Humphries,SR190,YEA,S1,Republican
A. Robinson,SR190,YEA,S21,Republican
R. Webb,SR190,YEA,S18,Democratic
J. Carroll,SR190,YEA,S7,Democratic
R. Jones II,SR190,YEA,S31,Democratic
J. Schickel,SR190,YEA,S11,Republican
S. West,SR190,YEA,S27,Republican
C. Embry Jr.,SR190,YEA,S6,Republican
C. McDaniel,SR190,YEA,S23,Republican
W. Schroder,SR190,YEA,S24,Republican
W. Westerfield,SR190,YEA,S3,Republican
R. Girdler,SR190,YEA,S15,Republican
M. McGarvey,SR190,YEA,S19,Democratic
D. Seum,SR190,YEA,S38,Republican
M. Wilson,SR190,YEA,S32,Republican
D. Givens,SR190,YEA,S9,Republican
S. Meredith,SR190,YEA,S5,Republican
B. Smith,SR190,YEA,S30,Republican
M. Wise,SR190,YEA,S16,Republican
P. Clark,SR190,NV,S37,Democratic
A. Kerr,SR190,NV,S12,Republican
R. Alvarado,SR192,YEA,S28,Republican
D. Harper Angel,SR192,YEA,S35,Democratic
S. Meredith,SR192,YEA,S5,Republican
D. Thayer,SR192,YEA,S17,Republican
J. Bowen,SR192,YEA,S8,Republican
E. Harris,SR192,YEA,S26,Republican
G. Neal,SR192,YEA,S33,Democratic
R. Thomas,SR192,YEA,S13,Democratic
T. Buford,SR192,YEA,S22,Republican
J. Higdon,SR192,YEA,S14,Republican
D. Parrett,SR192,YEA,S10,Democratic
J. Turner,SR192,YEA,S29,Democratic
J. Carpenter,SR192,YEA,S34,Republican
P. Hornback,SR192,YEA,S20,Republican
J. Adams,SR192,YEA,S36,Republican
R. Webb,SR192,YEA,S18,Democratic
D. Carroll,SR192,YEA,S2,Republican
S. Humphries,SR192,YEA,S1,Republican
D. Ridley,SR192,YEA,S4,Democratic
S. West,SR192,YEA,S27,Republican
P. Clark,SR192,YEA,S37,Democratic
R. Jones II,SR192,YEA,S31,Democratic
A. Robinson,SR192,YEA,S21,Republican
W. Westerfield,SR192,YEA,S3,Republican
C. Embry Jr.,SR192,YEA,S6,Republican
A. Kerr,SR192,YEA,S12,Republican
J. Schickel,SR192,YEA,S11,Republican
M. Wilson,SR192,YEA,S32,Republican
R. Girdler,SR192,YEA,S15,Republican
C. McDaniel,SR192,YEA,S23,Republican
W. Schroder,SR192,YEA,S24,Republican
M. Wise,SR192,YEA,S16,Republican
D. Givens,SR192,YEA,S9,Republican
M. McGarvey,SR192,YEA,S19,Democratic
B. Smith,SR192,YEA,S30,Republican
J. Carroll,SR192,NV,S7,Democratic
R. Stivers II,SR192,NV,S25,Republican
D. Seum,SR192,NV,S38,Republican
R. Alvarado,SR193,YEA,S28,Republican
D. Harper Angel,SR193,YEA,S35,Democratic
S. Meredith,SR193,YEA,S5,Republican
D. Thayer,SR193,YEA,S17,Republican
J. Bowen,SR193,YEA,S8,Republican
E. Harris,SR193,YEA,S26,Republican
G. Neal,SR193,YEA,S33,Democratic
R. Thomas,SR193,YEA,S13,Democratic
T. Buford,SR193,YEA,S22,Republican
J. Higdon,SR193,YEA,S14,Republican
D. Parrett,SR193,YEA,S10,Democratic
J. Turner,SR193,YEA,S29,Democratic
J. Carpenter,SR193,YEA,S34,Republican
P. Hornback,SR193,YEA,S20,Republican
J. Adams,SR193,YEA,S36,Republican
R. Webb,SR193,YEA,S18,Democratic
D. Carroll,SR193,YEA,S2,Republican
S. Humphries,SR193,YEA,S1,Republican
D. Ridley,SR193,YEA,S4,Democratic
S. West,SR193,YEA,S27,Republican
P. Clark,SR193,YEA,S37,Democratic
R. Jones II,SR193,YEA,S31,Democratic
A. Robinson,SR193,YEA,S21,Republican
W. Westerfield,SR193,YEA,S3,Republican
C. Embry Jr.,SR193,YEA,S6,Republican
A. Kerr,SR193,YEA,S12,Republican
J. Schickel,SR193,YEA,S11,Republican
M. Wilson,SR193,YEA,S32,Republican
R. Girdler,SR193,YEA,S15,Republican
C. McDaniel,SR193,YEA,S23,Republican
